Year,Month,Total Blood Smears Examined for Malaria,Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,Inpatient - Malaria,Inpatient - Dengue,Inpatient - Typhoid,"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",Inpatient - Tuberculosis,Inpatient - Diarrhea with dehydration,Inpatient - Hepatitis,Specific Humidity,Relative Humidity,T2M,T2M_MAX,T2M_MIN,District
2017,January,63,0,0,0,0,26,40,1,0,0,4.138064516129032,50.26225806451612,9.700967741935484,16.89258064516129,4.950322580645161,Champawat
2017,February,0,0,0,0,0,34,31,1,0,0,4.259285714285714,39.91357142857142,13.62357142857143,21.92035714285714,7.875357142857142,Champawat
2017,March,0,0,0,0,0,27,16,0,0,0,4.760322580645161,39.46,16.02,23.92935483870968,9.488387096774193,Champawat
2017,April,129,1,0,0,0,0,0,0,4,0,6.203,34.006,22.45866666666667,30.19866666666667,15.45833333333333,Champawat
2017,May,137,0,0,0,0,0,0,0,7,0,9.149354838709677,43.95387096774193,24.40709677419355,30.99806451612903,18.16548387096774,Champawat
2017,June,113,1,0,0,0,0,0,0,10,0,13.20566666666667,59.59566666666667,24.94233333333333,30.73733333333333,19.66033333333333,Champawat
2017,July,0,0,0,0,0,0,0,0,33,0,17.2758064516129,86.09548387096774,22.50677419354839,25.76677419354839,19.85129032258065,Champawat
2017,August,0,0,0,0,0,0,0,0,20,0,17.5241935483871,89.43741935483871,22.05612903225806,25.24,19.53451612903226,Champawat
2017,September,227,4,0,0,0,4,0,0,14,0,15.707,84.55199999999999,21.31766666666666,25.194,18.23133333333334,Champawat
2017,October,74,1,0,0,0,2,0,0,14,0,9.921612903225807,63.54354838709677,18.3958064516129,23.97225806451613,14.02516129032258,Champawat
2017,November,83,1,0,0,0,4,0,0,10,0,6.485666666666666,55.37933333333334,14.11766666666667,20.56033333333333,9.976333333333335,Champawat
2017,December,66,0,0,0,0,21,40,2,0,0,4.563548387096774,44.60967741935484,12.43193548387097,19.40903225806451,8.23516129032258,Champawat
2016,January,41,1,0,-1,-1,-1,-1,-1,-1,-1,3.16258064516129,36.77967741935484,10.10741935483871,18.09806451612903,5.170645161290322,Champawat
2016,February,70,0,0,-1,-1,-1,-1,-1,-1,-1,3.809310344827586,36.72448275862069,13.19655172413793,21.20241379310345,7.558275862068966,Champawat
2016,March,89,1,0,-1,-1,-1,-1,-1,-1,-1,5.630967741935484,42.55870967741935,17.28516129032258,24.89483870967742,11.14451612903226,Champawat
2016,April,124,0,0,-1,-1,-1,-1,-1,-1,-1,5.547,29.13133333333333,23.11133333333333,31.07233333333333,15.962,Champawat
2016,May,108,0,0,-1,-1,-1,-1,-1,-1,-1,9.714516129032257,47.97516129032258,23.93322580645161,30.28032258064516,18.3,Champawat
2016,June,67,0,0,-1,-1,-1,-1,-1,-1,-1,14.653,65.90066666666667,24.77233333333333,29.79966666666667,20.549,Champawat
2016,July,217,0,0,-1,-1,-1,-1,-1,-1,-1,17.43258064516129,87.70967741935483,22.33161290322581,25.50258064516129,19.86129032258065,Champawat
2016,August,261,0,0,-1,-1,-1,-1,-1,-1,-1,17.06290322580645,86.67322580645161,22.17161290322581,25.3541935483871,19.55967741935484,Champawat
2016,September,202,3,0,-1,-1,-1,-1,-1,-1,-1,15.51266666666667,84.34633333333333,21.167,25.38,17.89633333333333,Champawat
2016,October,115,2,0,-1,-1,-1,-1,-1,-1,-1,9.368064516129033,59.45935483870968,18.50935483870968,24.44806451612903,14.10516129032258,Champawat
2016,November,96,1,0,-1,-1,-1,-1,-1,-1,-1,4.827333333333333,39.86766666666666,15.20533333333333,23.11166666666667,10.52733333333333,Champawat
2016,December,53,1,0,-1,-1,-1,-1,-1,-1,-1,3.603225806451613,35.96580645161291,12.45741935483871,20.80516129032258,7.759032258064516,Champawat
2015,January,71,1,0,-1,-1,-1,-1,-1,-1,-1,4.484516129032259,56.45193548387097,8.784516129032259,15.76387096774194,4.188064516129033,Champawat
2015,February,100,0,0,-1,-1,-1,-1,-1,-1,-1,5.682857142857143,55.33071428571429,12.49964285714286,19.4525,7.520357142857143,Champawat
2015,March,68,0,0,-1,-1,-1,-1,-1,-1,-1,7.259677419354838,62.57,14.51677419354839,20.66709677419355,9.425806451612903,Champawat
2015,April,215,1,0,-1,-1,-1,-1,-1,-1,-1,8.939333333333334,59.98800000000001,18.58033333333333,24.38666666666667,12.90633333333333,Champawat
2015,May,107,0,0,-1,-1,-1,-1,-1,-1,-1,7.53,35.41290322580645,25.05516129032258,32.25290322580646,18.26774193548387,Champawat
2015,June,134,0,0,-1,-1,-1,-1,-1,-1,-1,11.14066666666667,48.98966666666667,25.722,31.41866666666666,20.15433333333333,Champawat
2015,July,149,2,0,-1,-1,-1,-1,-1,-1,-1,17.11193548387097,85.06870967741936,22.55096774193548,26.09387096774194,19.50451612903226,Champawat
2015,August,182,2,0,-1,-1,-1,-1,-1,-1,-1,17.15741935483871,87.59451612903226,22.11870967741935,25.64064516129032,19.25806451612903,Champawat
2015,September,363,3,0,-1,-1,-1,-1,-1,-1,-1,13.96633333333333,75.54133333333333,21.35066666666667,26.225,17.55833333333333,Champawat
2015,October,175,2,0,-1,-1,-1,-1,-1,-1,-1,9.085806451612902,59.84129032258064,18.45935483870968,24.79612903225807,13.91129032258065,Champawat
2015,November,66,0,0,-1,-1,-1,-1,-1,-1,-1,6.229666666666666,50.89833333333333,15.471,22.728,10.78766666666667,Champawat
2015,December,44,0,0,-1,-1,-1,-1,-1,-1,-1,3.862903225806452,42.38870967741936,10.78516129032258,18.61935483870968,5.951935483870967,Champawat
2014,January,197,0,0,-1,-1,-1,-1,-1,-1,-1,4.611935483870968,55.34387096774194,9.546774193548387,16.34709677419355,5.144193548387097,Champawat
2014,February,708,0,0,-1,-1,-1,-1,-1,-1,-1,5.300714285714285,60.32428571428571,10.24357142857143,16.92964285714286,5.3225,Champawat
2014,March,172,0,0,-1,-1,-1,-1,-1,-1,-1,6.443548387096774,55.65451612903226,14.62677419354839,21.45709677419355,8.920645161290324,Champawat
2014,April,203,2,0,-1,-1,-1,-1,-1,-1,-1,6.636666666666667,42.527,20.054,27.876,13.30166666666667,Champawat
2014,May,244,0,0,-1,-1,-1,-1,-1,-1,-1,7.778709677419354,37.99451612903226,24.34258064516129,31.29258064516129,17.82548387096774,Champawat
2014,June,305,2,0,-1,-1,-1,-1,-1,-1,-1,10.98833333333333,44.12433333333333,27.339,33.78233333333333,21.32033333333333,Champawat
2014,July,281,1,0,-1,-1,-1,-1,-1,-1,-1,16.15677419354839,76.19129032258064,23.81096774193548,27.91032258064516,20.50870967741935,Champawat
2014,August,290,2,0,-1,-1,-1,-1,-1,-1,-1,16.66322580645161,83.59935483870967,22.41,26.02709677419355,19.55354838709677,Champawat
2014,September,138,2,0,-1,-1,-1,-1,-1,-1,-1,14.90033333333333,83.24366666666667,20.68566666666667,24.72233333333333,17.49833333333333,Champawat
2014,October,105,0,0,-1,-1,-1,-1,-1,-1,-1,9.853870967741937,67.43935483870968,17.65387096774193,23.14064516129032,13.44709677419355,Champawat
2014,November,149,0,0,-1,-1,-1,-1,-1,-1,-1,5.321333333333333,43.74166666666667,15.19066666666667,23.07233333333333,10.525,Champawat
2014,December,167,0,0,-1,-1,-1,-1,-1,-1,-1,3.625483870967742,39.45709677419355,11.42935483870968,19.08677419354839,6.98258064516129,Champawat
2013,January,70,0,0,-1,-1,-1,-1,-1,-1,-1,4.237096774193549,53.40483870967742,8.58258064516129,15.78806451612903,4.014193548387096,Champawat
2013,February,40,0,0,-1,-1,-1,-1,-1,-1,-1,6.202142857142857,68.94892857142857,10.43071428571429,16.10428571428572,5.773928571428571,Champawat
2013,March,194,0,0,-1,-1,-1,-1,-1,-1,-1,6.731612903225806,51.42322580645161,16.39129032258064,23.42483870967742,10.72548387096774,Champawat
2013,April,164,0,0,-1,-1,-1,-1,-1,-1,-1,7.253333333333333,44.64966666666667,20.43966666666666,27.46633333333333,14.31133333333333,Champawat
2013,May,167,3,0,-1,-1,-1,-1,-1,-1,-1,5.550645161290323,23.92322580645161,26.26967741935484,33.6425806451613,19.43677419354838,Champawat
2013,June,125,2,0,-1,-1,-1,-1,-1,-1,-1,15.902,77.94366666666666,23.055,26.867,19.80433333333333,Champawat
2013,July,258,7,0,-1,-1,-1,-1,-1,-1,-1,17.96354838709678,90.74709677419354,22.16129032258064,24.86677419354839,19.83774193548387,Champawat
2013,August,148,5,0,-1,-1,-1,-1,-1,-1,-1,17.33290322580645,90.45451612903226,21.69354838709678,24.56096774193548,19.3158064516129,Champawat
2013,September,155,4,0,-1,-1,-1,-1,-1,-1,-1,15.572,86.278,20.82866666666667,24.62233333333333,17.82,Champawat
2013,October,23,0,0,-1,-1,-1,-1,-1,-1,-1,12.12806451612903,79.79354838709678,17.98451612903226,22.62612903225806,14.54064516129032,Champawat
2013,November,31,0,0,-1,-1,-1,-1,-1,-1,-1,6.343,56.41033333333333,13.698,20.08266666666667,9.508000000000001,Champawat
2013,December,42,0,0,-1,-1,-1,-1,-1,-1,-1,4.823548387096774,53.7741935483871,10.56225806451613,17.62451612903226,6.280322580645161,Champawat
2012,January,229,1,0,-1,-1,-1,-1,-1,-1,-1,4.175483870967742,58.87129032258064,7.033225806451613,13.39193548387097,2.727096774193548,Champawat
2012,February,143,0,0,-1,-1,-1,-1,-1,-1,-1,4.205172413793104,48.3248275862069,10.44724137931034,18.00827586206897,4.807241379310344,Champawat
2012,March,207,0,0,-1,-1,-1,-1,-1,-1,-1,3.926451612903226,34.56806451612903,15.34096774193548,23.81741935483871,8.5,Champawat
2012,April,63,4,0,-1,-1,-1,-1,-1,-1,-1,6.404333333333333,39.615,20.48066666666666,28.10433333333333,13.57333333333333,Champawat
2012,May,185,3,0,-1,-1,-1,-1,-1,-1,-1,5.220645161290323,24.65096774193548,24.93774193548387,32.63580645161291,17.1883870967742,Champawat
2012,June,205,6,0,-1,-1,-1,-1,-1,-1,-1,8.477333333333332,32.98333333333333,28.043,35.13566666666667,21.267,Champawat
2012,July,146,3,0,-1,-1,-1,-1,-1,-1,-1,16.91548387096774,80.67709677419354,23.4358064516129,27.32032258064516,20.44387096774194,Champawat
2012,August,187,5,0,-1,-1,-1,-1,-1,-1,-1,17.2083870967742,88.19193548387096,22.02322580645161,25.15612903225806,19.5216129032258,Champawat
2012,September,403,3,0,-1,-1,-1,-1,-1,-1,-1,15.67766666666667,87.321,20.684,24.01966666666667,17.98366666666667,Champawat
2012,October,804,7,0,-1,-1,-1,-1,-1,-1,-1,9.817741935483872,70.06290322580645,16.85387096774194,22.20129032258065,12.65483870967742,Champawat
2012,November,250,3,0,-1,-1,-1,-1,-1,-1,-1,6.498,58.71933333333333,13.386,20.07333333333333,9.074666666666667,Champawat
2012,December,237,4,0,-1,-1,-1,-1,-1,-1,-1,4.297096774193549,46.02193548387097,11.46741935483871,18.84612903225807,7.278709677419355,Champawat
2011,January,104,2,0,-1,-1,-1,-1,-1,-1,-1,3.542258064516129,47.75354838709678,7.985483870967743,15.59838709677419,3.059032258064516,Champawat
2011,February,78,1,0,-1,-1,-1,-1,-1,-1,-1,4.767142857142857,53.14071428571429,10.93071428571429,17.86785714285714,5.855,Champawat
2011,March,95,3,0,-1,-1,-1,-1,-1,-1,-1,5.188064516129033,44.06225806451613,15.33354838709677,23.33129032258065,8.85483870967742,Champawat
2011,April,75,1,0,-1,-1,-1,-1,-1,-1,-1,6.287333333333334,40.38966666666667,19.55333333333333,27.163,12.51466666666667,Champawat
2011,May,151,7,3,-1,-1,-1,-1,-1,-1,-1,8.670322580645163,40.53903225806452,24.85225806451613,31.74516129032258,18.10290322580645,Champawat
2011,June,168,5,8,-1,-1,-1,-1,-1,-1,-1,13.72866666666667,66.36833333333333,23.541,28.944,18.56533333333334,Champawat
2011,July,227,13,14,-1,-1,-1,-1,-1,-1,-1,17.03870967741936,87.89806451612904,21.88032258064516,24.91516129032258,19.22806451612903,Champawat
2011,August,454,7,6,-1,-1,-1,-1,-1,-1,-1,16.75322580645161,89.41258064516128,21.31129032258064,24.10612903225806,18.81741935483871,Champawat
2011,September,94,0,0,-1,-1,-1,-1,-1,-1,-1,15.38033333333333,85.25166666666668,20.74533333333333,24.382,17.75033333333333,Champawat
2011,October,147,18,0,-1,-1,-1,-1,-1,-1,-1,10.64741935483871,73.1774193548387,17.30064516129032,22.49870967741936,13.52290322580645,Champawat
2011,November,132,7,0,-1,-1,-1,-1,-1,-1,-1,7.169333333333333,65.012,13.353,20.03066666666667,9.291,Champawat
2011,December,161,17,0,-1,-1,-1,-1,-1,-1,-1,3.861935483870968,42.51483870967742,10.62354838709677,18.3958064516129,6.173548387096774,Champawat
2010,January,85,2,-1,-1,-1,-1,-1,-1,-1,-1,3.543548387096774,41.38064516129032,10.08774193548387,17.86,5.492903225806452,Champawat
2010,February,93,1,-1,-1,-1,-1,-1,-1,-1,-1,4.320714285714286,46.52357142857143,11.3175,19.06285714285714,5.574642857142857,Champawat
2010,March,165,2,-1,-1,-1,-1,-1,-1,-1,-1,4.797741935483871,34.76193548387096,18.24129032258065,26.82483870967742,11.25451612903226,Champawat
2010,April,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.985333333333334,19.455,23.97966666666667,32.27633333333333,16.21066666666666,Champawat
2010,May,140,1,-1,-1,-1,-1,-1,-1,-1,-1,6.157096774193549,27.14129032258064,26.11677419354839,33.41709677419355,19.03096774193548,Champawat
2010,June,169,2,1,-1,-1,-1,-1,-1,-1,-1,8.826333333333334,35.331,27.25866666666667,33.87066666666666,20.64833333333333,Champawat
2010,July,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.86548387096774,83.12612903225806,22.81129032258064,26.46709677419355,19.78161290322581,Champawat
2010,August,244,13,1,-1,-1,-1,-1,-1,-1,-1,17.06774193548387,90.57000000000001,21.42,24.08741935483871,19.22806451612903,Champawat
2010,September,333,2,-1,-1,-1,-1,-1,-1,-1,-1,15.18566666666667,88.00166666666668,20.01466666666667,23.22333333333334,17.42933333333333,Champawat
2010,October,352,2,1,-1,-1,-1,-1,-1,-1,-1,11.13193548387097,75.14967741935483,17.55870967741935,22.51870967741936,13.78774193548387,Champawat
2010,November,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.728,65.17466666666667,14.271,20.08966666666667,10.41,Champawat
2010,December,51,-1,1,-1,-1,-1,-1,-1,-1,-1,4.277096774193549,48.33612903225806,10.17193548387097,17.05451612903226,5.973870967741935,Champawat
2019,January,413,0,0,0,0,22,163,121,219,53,4.441612903225806,60.82,7.397096774193549,13.29161290322581,3.103548387096774,Dehradun
2019,February,581,0,0,0,2,61,173,78,137,17,5.538928571428571,66.67607142857143,9.153214285714286,14.78607142857143,4.726785714285714,Dehradun
2019,March,428,0,0,0,0,47,211,53,117,19,6.185806451612903,58.07645161290323,13.17161290322581,19.70290322580645,7.32,Dehradun
2019,April,653,0,0,4,0,45,242,72,198,35,7.732666666666666,47.035,20.672,27.84166666666667,13.59033333333334,Dehradun
2019,May,1122,1,0,0,0,48,299,75,453,31,7.270967741935484,36.32258064516129,24.15516129032258,31.66645161290322,16.76774193548387,Dehradun
2019,June,850,4,0,0,0,139,313,74,307,26,9.497666666666667,38.71933333333333,27.34133333333333,34.13333333333333,20.39466666666667,Dehradun
2019,July,1413,17,0,0,21,194,203,72,232,50,16.47967741935484,75.89903225806451,24.22935483870968,28.47870967741936,20.63290322580645,Dehradun
2019,August,4559,11,0,13,207,340,144,66,398,212,17.23838709677419,85.29838709677419,22.74387096774193,26.17709677419355,20.03161290322581,Dehradun
2019,September,5464,3,0,1,547,706,187,52,371,39,15.81766666666667,85.148,21.37033333333333,25.198,18.24566666666667,Dehradun
2019,October,1819,0,0,0,372,588,217,56,238,1151,9.378387096774194,67.14096774193548,16.85322580645161,22.12258064516129,12.71129032258064,Dehradun
2019,November,1233,1,0,1,4,257,130,54,163,35,6.515666666666666,57.65166666666666,13.86233333333333,19.27433333333333,10.11066666666667,Dehradun
2019,December,539,0,0,0,0,19,164,188,137,24,4.033870967741936,50.73322580645161,8.495806451612903,14.77645161290322,4.212580645161291,Dehradun
2018,January,578,0,0,0,0,29,200,50,151,23,3.244193548387097,39.96,9.366774193548387,17.14516129032258,4.410967741935484,Dehradun
2018,February,813,0,0,0,0,46,147,57,103,20,4.305714285714286,43.2575,12.39285714285714,19.815,6.874642857142858,Dehradun
2018,March,768,0,0,0,0,38,258,57,138,29,4.850967741935484,37.72612903225806,17.02,25.11322580645161,9.978064516129033,Dehradun
2018,April,984,3,0,0,0,71,172,56,200,32,6.657666666666667,39.41,21.21366666666666,28.56733333333333,14.23,Dehradun
2018,May,1023,5,0,0,0,97,246,54,249,11,6.785806451612904,32.52451612903226,25.04322580645161,32.57516129032258,17.69774193548387,Dehradun
2018,June,810,7,0,6,0,178,293,64,301,21,13.63,58.73766666666667,25.68433333333333,31.168,20.729,Dehradun
2018,July,894,4,0,4,12,74,302,75,322,29,17.66516129032258,84.5,23.29838709677419,26.7358064516129,20.38774193548387,Dehradun
2018,August,1366,9,0,2,2,96,224,105,403,43,17.77870967741935,90.54129032258064,22.18612903225806,25.37903225806452,19.70806451612903,Dehradun
2018,September,2502,12,1,4,47,94,286,47,164,24,15.08166666666667,84.813,20.633,24.28166666666667,17.59433333333333,Dehradun
2018,October,2231,4,1,0,64,50,140,69,86,32,8.90967741935484,65.43161290322581,16.50580645161291,22.01838709677419,11.6358064516129,Dehradun
2018,November,757,1,0,0,4,42,212,62,138,27,6.612,59.93,13.231,18.72433333333333,9.145666666666667,Dehradun
2018,December,421,1,0,0,0,22,166,49,153,27,4.462903225806452,54.86645161290323,8.813225806451612,15.12161290322581,4.70483870967742,Dehradun
2017,January,736,1,0,0,0,42,220,35,117,30,4.343225806451612,54.98129032258065,8.715483870967741,15.04129032258064,4.241612903225807,Dehradun
2017,February,910,0,0,0,0,30,165,53,220,17,4.658571428571428,44.53571428571428,12.97535714285714,20.25357142857143,7.545357142857143,Dehradun
2017,March,1119,1,0,0,0,84,222,56,202,24,5.28483870967742,44.1841935483871,15.49645161290323,22.8241935483871,9.317741935483872,Dehradun
2017,April,1278,1,0,0,0,14,155,65,176,29,6.328,34.89533333333333,22.42666666666667,30.18966666666667,15.09133333333333,Dehradun
2017,May,1324,9,0,5,0,13,51,50,184,32,8.923548387096774,41.32612903225807,24.95322580645161,31.59548387096774,18.93387096774194,Dehradun
2017,June,1133,17,0,2,0,17,158,51,436,24,12.94233333333333,58.364,25.133,30.39666666666666,20.231,Dehradun
2017,July,1639,8,0,3,4,69,191,98,146,21,17.18903225806452,82.76451612903226,23.22548387096774,26.89935483870968,20.11,Dehradun
2017,August,2270,20,0,5,8,129,206,74,131,22,17.54741935483871,87.87,22.51161290322581,25.99032258064516,19.74193548387097,Dehradun
2017,September,2202,16,0,10,34,87,135,42,151,27,14.882,80.91466666666666,21.292,25.349,17.82733333333334,Dehradun
2017,October,1642,7,0,7,50,109,217,38,120,24,9.10193548387097,60.39129032258065,18.0641935483871,23.82483870967742,13.12483870967742,Dehradun
2017,November,1243,0,0,4,19,88,230,62,145,19,6.227333333333333,56.25133333333333,13.254,19.35566666666666,8.966666666666667,Dehradun
2017,December,838,0,0,0,0,36,241,48,237,35,4.579677419354839,47.55612903225806,11.45806451612903,18.39967741935484,7.073548387096774,Dehradun
2016,January,1061,0,0,-1,-1,-1,-1,-1,-1,-1,3.858387096774194,45.33225806451613,9.694193548387096,16.52967741935484,5.140322580645161,Dehradun
2016,February,1165,0,0,-1,-1,-1,-1,-1,-1,-1,4.124137931034483,40.65379310344828,12.70379310344827,19.92172413793104,7.410344827586207,Dehradun
2016,March,1518,2,0,-1,-1,-1,-1,-1,-1,-1,6.101290322580645,46.17548387096775,17.00483870967742,23.84225806451613,10.96096774193548,Dehradun
2016,April,1895,5,0,-1,-1,-1,-1,-1,-1,-1,6.407,34.19633333333334,22.773,30.285,16.25733333333334,Dehradun
2016,May,2160,5,3,-1,-1,-1,-1,-1,-1,-1,8.73,39.71612903225807,25.69387096774194,32.31322580645161,19.53064516129032,Dehradun
2016,June,1887,29,0,-1,-1,-1,-1,-1,-1,-1,13.379,55.48433333333333,26.369,31.732,21.56266666666667,Dehradun
2016,July,2476,29,9,-1,-1,-1,-1,-1,-1,-1,17.13516129032258,81.14806451612904,23.64129032258064,27.38,20.5741935483871,Dehradun
2016,August,3626,32,1,-1,-1,-1,-1,-1,-1,-1,17.12225806451613,85.82064516129033,22.49806451612903,25.5841935483871,19.9541935483871,Dehradun
2016,September,6903,38,1,-1,-1,-1,-1,-1,-1,-1,14.89166666666667,80.539,21.32966666666666,25.266,17.96666666666667,Dehradun
2016,October,4054,10,0,-1,-1,-1,-1,-1,-1,-1,9.189032258064517,59.68935483870968,18.16161290322581,23.92032258064516,13.41870967741936,Dehradun
2016,November,1749,4,2,-1,-1,-1,-1,-1,-1,-1,4.640666666666666,39.08000000000001,14.828,22.29633333333333,9.943000000000001,Dehradun
2016,December,919,0,0,-1,-1,-1,-1,-1,-1,-1,3.452903225806452,34.73387096774194,12.24806451612903,19.87129032258064,7.683548387096774,Dehradun
2015,January,1394,8,0,-1,-1,-1,-1,-1,-1,-1,4.243225806451613,53.64516129032258,8.912903225806453,15.66806451612903,4.592903225806451,Dehradun
2015,February,1631,3,0,-1,-1,-1,-1,-1,-1,-1,5.243928571428571,51.69035714285714,12.45678571428572,19.15178571428572,7.566428571428572,Dehradun
2015,March,1981,2,0,-1,-1,-1,-1,-1,-1,-1,7.226129032258064,62.54645161290323,14.44806451612903,20.14451612903226,9.797419354838711,Dehradun
2015,April,2034,4,0,-1,-1,-1,-1,-1,-1,-1,8.523,55.84666666666667,19.20333333333333,25.232,13.44033333333334,Dehradun
2015,May,1778,1,0,-1,-1,-1,-1,-1,-1,-1,7.231935483870967,32.55935483870968,25.71032258064516,32.47225806451613,19.11677419354839,Dehradun
2015,June,1818,24,1,-1,-1,-1,-1,-1,-1,-1,10.628,45.06866666666667,26.245,32.04733333333333,20.56,Dehradun
2015,July,2565,45,1,-1,-1,-1,-1,-1,-1,-1,17.26,83.51935483870967,23.19774193548387,26.92225806451613,20.14838709677419,Dehradun
2015,August,3397,77,6,-1,-1,-1,-1,-1,-1,-1,17.27516129032258,87.93612903225807,22.24741935483871,25.59032258064516,19.53677419354839,Dehradun
2015,September,4330,86,29,-1,-1,-1,-1,-1,-1,-1,13.24766666666667,73.19766666666666,21.05,25.54366666666666,17.02833333333333,Dehradun
2015,October,4535,36,2,-1,-1,-1,-1,-1,-1,-1,9.521612903225806,64.14129032258064,17.91903225806452,23.28838709677419,13.49774193548387,Dehradun
2015,November,2340,13,2,-1,-1,-1,-1,-1,-1,-1,6.563999999999999,54.47566666666667,14.97233333333333,21.09866666666667,10.73966666666667,Dehradun
2015,December,1741,5,0,-1,-1,-1,-1,-1,-1,-1,4.270322580645161,47.32322580645161,10.50483870967742,17.28741935483871,6.135483870967742,Dehradun
2014,January,1566,1,0,-1,-1,-1,-1,-1,-1,-1,4.747096774193548,58.98354838709677,8.878709677419355,14.85645161290323,4.965806451612903,Dehradun
2014,February,1982,0,0,-1,-1,-1,-1,-1,-1,-1,5.373928571428571,64.3225,9.345357142857143,15.13071428571429,4.8975,Dehradun
2014,March,2015,3,1,-1,-1,-1,-1,-1,-1,-1,6.649032258064516,59.69516129032258,13.75483870967742,19.58064516129032,8.805806451612904,Dehradun
2014,April,1990,6,0,-1,-1,-1,-1,-1,-1,-1,7.037000000000001,45.15166666666666,19.56766666666666,26.255,13.54,Dehradun
2014,May,2170,6,0,-1,-1,-1,-1,-1,-1,-1,7.951935483870967,38.65129032258065,24.31774193548387,30.82129032258065,18.01129032258065,Dehradun
2014,June,2139,14,0,-1,-1,-1,-1,-1,-1,-1,10.25066666666667,39.344,28.07066666666667,34.48166666666667,22.07733333333334,Dehradun
2014,July,2344,16,0,-1,-1,-1,-1,-1,-1,-1,15.56741935483871,70.56645161290322,24.71,29.00064516129032,21.27870967741935,Dehradun
2014,August,3297,35,4,-1,-1,-1,-1,-1,-1,-1,16.06870967741936,78.9558064516129,22.84838709677419,26.56774193548387,19.59064516129032,Dehradun
2014,September,3665,57,3,-1,-1,-1,-1,-1,-1,-1,14.876,82.507,20.88266666666667,24.84233333333333,17.51166666666667,Dehradun
2014,October,2508,7,2,-1,-1,-1,-1,-1,-1,-1,9.97258064516129,68.31387096774193,17.52516129032258,22.36032258064516,13.55258064516129,Dehradun
2014,November,2546,3,0,-1,-1,-1,-1,-1,-1,-1,5.526333333333333,45.99466666666667,14.63966666666667,21.438,10.17166666666667,Dehradun
2014,December,1702,2,0,-1,-1,-1,-1,-1,-1,-1,3.576129032258065,40.27451612903226,10.72,17.81129032258064,6.19,Dehradun
2013,January,1326,1,0,-1,-1,-1,-1,-1,-1,-1,4.326451612903226,55.31645161290322,8.196774193548388,14.68354838709677,3.885161290322581,Dehradun
2013,February,1671,0,0,-1,-1,-1,-1,-1,-1,-1,6.152500000000001,70.65035714285715,9.992142857142857,15.45571428571428,5.657142857142857,Dehradun
2013,March,2259,7,0,-1,-1,-1,-1,-1,-1,-1,7.037419354838709,54.79838709677419,15.87677419354839,22.06645161290323,10.60322580645161,Dehradun
2013,April,2171,0,0,-1,-1,-1,-1,-1,-1,-1,7.269333333333333,43.96400000000001,20.40333333333333,26.93166666666667,14.497,Dehradun
2013,May,2494,15,1,-1,-1,-1,-1,-1,-1,-1,5.899354838709677,25.45387096774193,26.58483870967742,33.84193548387096,19.90806451612903,Dehradun
2013,June,2152,21,1,-1,-1,-1,-1,-1,-1,-1,14.53033333333333,66.27766666666666,24.67466666666667,29.114,20.407,Dehradun
2013,July,3227,14,0,-1,-1,-1,-1,-1,-1,-1,18.25258064516129,88.72967741935483,22.93387096774194,25.94,20.3458064516129,Dehradun
2013,August,2733,13,3,-1,-1,-1,-1,-1,-1,-1,17.48548387096774,90.73774193548387,21.87935483870968,24.50741935483871,19.7041935483871,Dehradun
2013,September,3033,32,8,-1,-1,-1,-1,-1,-1,-1,14.83533333333333,83.43966666666667,20.671,24.535,17.35133333333333,Dehradun
2013,October,1046,9,0,-1,-1,-1,-1,-1,-1,-1,11.46451612903226,75.44290322580645,17.96161290322581,22.62354838709678,14.51,Dehradun
2013,November,823,5,0,-1,-1,-1,-1,-1,-1,-1,5.818666666666667,53.17133333333333,13.248,19.217,9.369,Dehradun
2013,December,1020,0,0,-1,-1,-1,-1,-1,-1,-1,4.647096774193549,54.03096774193548,9.750322580645161,16.16677419354839,5.748064516129032,Dehradun
2012,January,1759,0,0,-1,-1,-1,-1,-1,-1,-1,4.130322580645161,60.62096774193548,6.394516129032258,12.38193548387097,2.225483870967742,Dehradun
2012,February,1623,1,0,-1,-1,-1,-1,-1,-1,-1,4.317931034482759,52.11931034482759,9.6,16.58034482758621,4.297931034482759,Dehradun
2012,March,2349,3,0,-1,-1,-1,-1,-1,-1,-1,4.026451612903226,34.91741935483871,15.13548387096774,23.1158064516129,8.374516129032259,Dehradun
2012,April,2224,12,5,-1,-1,-1,-1,-1,-1,-1,6.535333333333333,40.933,20.073,27.311,13.54666666666667,Dehradun
2012,May,2555,22,5,-1,-1,-1,-1,-1,-1,-1,5.518064516129033,26.22645161290323,25.00354838709677,32.69612903225806,17.32161290322581,Dehradun
2012,June,3408,57,4,-1,-1,-1,-1,-1,-1,-1,7.414,27.98266666666667,28.516,35.71833333333333,21.563,Dehradun
2012,July,3197,70,1,-1,-1,-1,-1,-1,-1,-1,16.99774193548387,77.20838709677419,24.3658064516129,28.39451612903226,20.93709677419355,Dehradun
